3271,Chorley Grove at Chisbury Street,-41.21277272000000,174.80684069
2031,Aotea College - Stop A (school stop),-41.126356,174.854336
6748,Finnimore Terrace at Dransfield Street,-41.31211639,174.7718116
9587,Fergusson Drive at Cruickshank Road (near 1125),-41.11554102,175.090831
2560,Leeward Drive (near 53),-41.10735803,174.883973
6530,Hataitai School - Arawa Road,-41.29868999,174.801188
8336,Lord Street (near 26),-41.15982828,174.9855704
4312,Tinakori Road at St Mary Street,-41.27929047,174.7685352
9060,Protea Street (near 9),-41.20465164,174.8746974
9625,Plateau Road (near 165),-41.09640574,175.1420177
1938,Clareville - SH2 at Chester Road (southbound),-41.00863779,175.5507031
3474,Stewart Drive at Pritchard Street,-41.2223829,174.8193726
1774,State Highway 1 - Otaki (near 226),-40.76141338,175.1568105
3926,SDA School - Raiha Street,-41.14867352,174.8325858
9215,Major Drive at Waipounamu Drive,-41.17836175,174.9339135
2568,Postgate School - Postgate Drive,-41.11203005,174.8818252
1484,Matai Road at William Drive,-40.93023753,174.9850922
6721,Washington Avenue (near 83),-41.30706021,174.7668218
4368,Hazlewood Avenue (near 62),-41.29698832000000,174.724106
5386,Duthie Street at Hurman Street (near 71),-41.28933885,174.7475498
1122,Michael Road (near 47),-40.88341347,174.999833
7222,Wellington Regional Aquatic Centre (opposite),-41.31503208,174.7929168
8180,Riverside Drive at Freyburg Street (near 221),-41.22018463,174.9267949
8602,Gemstone Drive at Beryl Grove,-41.09297327,175.1034497
9333,Manor Drive (near 13),-41.158364,174.98435215
1302,Rimu Road - Rimu Village,-40.92156156,174.9971828
7232,Hobart Street at Chelsea Street,-41.31937495000000,174.8146608
7920,Riddiford Street at Gordon Street,-41.31536587,174.78029826
8552,Shakespeare Avenue (near 25),-41.12325552,175.0474796
7514,Oriental Parade Opposite Freyberg Pool,-41.29130040000000,174.7898782
5002,Courtenay Place at St James Theatre,-41.29316472,174.7800168
7768,Karepa Street (opposite 171),-41.30603004,174.7575516
8352,Belmont - Park Road,-41.1884668920969,174.91292324006400
6909,Ghuznee Street at Cuba Street (opposite),-41.29340013,174.7764403
1500,Waikanae - Ngaio Road at Main Road,-40.8759552,175.0652334
1903,State Highway 53 at Wards Line (hail and ride),-41.17622823,175.4184408
6729,The Ridgeway at Kingston Heights Road,-41.32079443,174.7639222
5515,Manners Street at Cuba Street - Stop A,-41.29140832,174.7771028
8052,Dowse Drive at Magnolia Grove (near 24),-41.21547343,174.87942
2771,Aotea Drive at Aspiring Terrace,-41.12353595000000,174.8666686
2779,Aotea Drive at Nelson Avenue,-41.12789609,174.8644097
7711,Willis Street - Abel Smith Street,-41.2947379,174.7714606
7163,Houghton Bay - The Esplanade,-41.34191307000000,174.7845709
8232,Taita Drive (near 176),-41.18890445,174.9443588
8246,High Street at Guiness Street,-41.19163889,174.9477785
1837,High Street North (near 245),-41.01985641,175.5321084
8417,Pempsey Street at Gloucester Street (near 2),-41.14738808,175.017249
